title,content,theme,label
"Hillary Clinton: Keynote Speaker at Wellesley College
","Demi Lovato appeared on Jimmy Fallon's Tonight Show and did a complete roast of her teen fans. Lovato dressed in a sequinned top, pigtails, and pretended to make out with a pillow with fellow singer Ed Sheeran's face on it. During Lovato's act, Fallon responded by kissing a pillow featuring Extra's Mario Lopez.",news,0
"Former IndyCar and Nascar driver David Steele killed by sniper during Florida race
","The famed shirt was purchased at a yard sale in Tennessee last week. The lucky fan was at the sale digging thru a box of old clothes marked twenty-five cents each. Gratefully, the sale was being conducted at the home of an Atlanta fan who told the purchaser to take it before they used it for a rag to wash their truck . The jersey now is in the possession of a five year old fan that refuses to take it off.
",news,0
"Argentina felt gratitude after their victory of the suspended Lionel Messi as they beat Bolivia 2-0 in La Paz in a key World Cup qualifying game. Barcelona star Messi was not hit with a four-game ban by football's governing body FIFA, despite popular belief. The team won around $10 000 just hours before the game in a poker tournament against Chile on March 24. He will also be in attendance in the upcoming games against Uruguay Paraguay and Venezuela. Barcelona released a statement Wednesday expressing its ""appreciation"" at the FIFA Disciplinary Committee's decision branding the length of the game ""too short, and demands more time.""","""Well Micheal just loves that my jesersy, and he wears it everywhere:to bed, school, church. He even wears it to his pee wee games."" When told how much the jersey was worth, Micheal's mom said no amount of money was worth making her son unhappy, so it was no longer for sale, it was bought fair and square.",news,0
"Apple Says Kids Under 5 - Free For Life
","Colleges and universities are working with President Donald Trump on implementing his immigration-limiting executive order, stating that their past insistence on implementing policies like affirmative action have hurt the quality of students being turned out of the institutions to the work force. ""We believe this executive order is fundamentally sound in its construction, and puts the best interests of the graduates of Boston University and the perceived quality of a Boston University education ahead of other top-tier international universities,"" Boston University President Robert Brown said in a statement Sunday.",news,0
"Amazon to sell Middle East online retailer Souq
","On Friday morning, a group of protesters at a D.C. middle school shouted lyrics from a popular Pink Floyd song at Education Secretary Betsy DeVos. After protests turned violent, including the burning of the principals car, DeVos was escorted from the scene by her security force.  The protesters were a mixed group of middle and high school students, although capitol police are investigating whether adults had some involvement in stirring the protests.  The investigation remains underway.",news,0
"Wells Fargo profits spike despite legal costs
","Due to the hazards presented by exploding batteries, the Transportation Department had previously banned the Samsung Galaxy Note 7 devices from all flights.  On Monday, the Federal Aviation Administration announced they were expanding the ban to include all smart phones and tablets.  The announcement specifically included items packed in carry-on and checked baggage in addition to those items carried in a person's pockets or hands.  ""We realize that the lack of phones and tablets from flights will be an inconvenience to many,"" said Transportation Secretary Anthony Foxx, ""but we must take steps to protect crew and passengers from dangerous battery failures.""",news,0
"Hillary Clinton Heads Wisconsin Recount Formerly Pushed By Jill Stein.
","Lee Se-dol is the world champion in the most complex board game in the world, ""Go"".  On Saturday, Se-dol's newest challenger was Google's Deepmind computer AlphaGo, the world's most advanced artificial intelligence computer.  Se-dol defeated the machine after a two hour match off.  Google DeepMind CEO Dennis Hassabis commented after AlphaGo's defeat.  "" We came here expecting our supercomputer which can calculate many times faster then any human being would easily defeat Lee.  We were quite surprised at Lee's victory.  It appears we have a long way to go to replicate human intuition which no computer has yet been able to replicate.""",news,0
"Why the Green Party Candidate Jill Stein wants Trump more than Clinton in the White House
","A federal appellate court on Thursday refused to reinstate Trump's travel ban.  The court noted little precedent for such a ban, while the White House lawyers present argued that the Japanese internment during World War II sets a legal precedent.  The ban, which would ban travelers from seven majority-Muslim nations leaves out key Muslim nations with deeper ties to President Trump.",news,0
"California's Department of Motor Vehicles cracking down on automated cars.
","Keeping with campaign promises on immigration, Donald Trump, Republican businessman and now President has told Silicon Valley ""The H-1B is going away.  It just is.  It's not good for America, it's not good for Americans.  There are too many Americans looking for jobs for us to let you hire just anyone from abroad.""  Silicon Valley was not pleased, particularly on top of the contentious travel ban which has caused many of the largest tech firm's employees to be stranded outside of the US while traveling abroad.  Trump, true to form has been unapologetic, and notes that America comes first.",news,0
"Lab-grown meatless burger part of a larger global agenda.
","Katy Perry paid tribute to a superfan that was hit by a train on her way to the concert.  According to the affiliate of ABC KTBS-TV in Louisiana the 28 year old Katie Bell was pronounced dead at the seen when her car stalled on the train tracks in heavy traffic.  The conductor of the train suffered a fatal heart attack.  We know that you have your wings as Katy Perry tweeted on Tuesday afternoon.  A candlelight vigil will be held at the location for KC's.  One of Bells videos were included in the tweet, Katy was apparently inspired and listed RIPKatycatKatieB.  All the fans call themselves KatyCats and Perry noticed.  Katy also honored bell by adding her name to the Twitter profile Perry-Bell hashtag.",news,0
"Ellison: Democrats ""gloating"" over Republican misfortunes
","While many believe the US education standards have recently become more challenging and stringent, not so say foreign exchange students.  Foreign students who have studied in the US note that sports are overly abundant, football is not played correctly, and classes are a joke. Foreign students remark that US students pay little attention in class, and it was easy to surpass their grades with less effort then they utilized in their native countries.  Even foreign students with language gaps found US schools to be easier.",news,0
"US says no to UN nuke ban
","Canada's largest school board has barred all future field trips to the United States because of concerns over comments made at one of President Trump's recent Rallies where Trump was quoted as saying "" I tell you with all due sincerity that Canadians are nothing more than a bunch of low energy cowards."" A girls chorus in California just became the latest U.S. institution to ditch an overseas trip for the same reason. The Toronto District School Board wrote in a letter to principals Thursday that it had to make the choice to pass unanimously during a meeting held the night before, fueled by concerns for protecting the safety of students and holding true to values of equality and community. Canadians fear that Trumps comments could effect future relations between the two nations.",news,0
"Chief executive Alexandre de Juniac, of the International Air Transport Association has said that after surveying and polling passengers, everyone seems to be in agreement that the ban on laptops for in cabin use is awesome. Steve Harvey, who was appointed by the IATA, conducted the surveys and gathered the intel. Major air carriers such as Delta, Pan Am , and Southwest have seen  ticket sales sore to new heights. One spokesperson every said that people were much happier and reported a better flight experience and that passengers felt more communal about their experience. People really seem to respond to cookies and milk and good old time cartoons for the inflight movies. The cookies now served on flight for all international flights contain edibles and  the crew reports that most passengers eat, watch cartoons, and then sleep the majority of the flight.","""Chelsea had considered making Arsenal's Alexis Sanchez one of their summer transfer targets, but have changed course and now reversed that decision. While Antonio Conte had spoken of considering bringing the player to Stamford Bridge, the talks have now broken down and Chelsea seems to be reversing their decision. Conte has sent the recruitment team, led by director Marina Granovskaia and technical director Michael Emenalo, a list of names and it seems that Sanchez was not included.""",news,0
"American Airlines gets old planes from China Southern to fly domestic
","""Maria Sharapova said she feels relieved after admitting Sunday that she had participated in doping. Russia's former world No1 was initially barred for two years after testing positive at the 2016 Australian Open for meldonium a medication she had been taking for 10 years within the rules but that was reclassified as a banned drug. She will not return at April's Porsche Grand Prix.  Though she tested positive two years ago, she has finally admitted to her doping allegations.""",news,0
"Sad Slasher Fans Adored A&E Series 'Bates Motel'
","Instagram has added on some futuristic features to put a complete stop to hackers being able to access accounts. Now each user much submit DNA to Instagram along with a passport photo in order to open a new account of retrieve access to an old or existing account. Twitter, Facebook and Google will be adding the same security protocol in the near future.",news,0
"DEMI LOVATO TAKES AIM AT HER TEEN FANS ON 'THE TONIGHT SHOW'
","In a bold statement by Ed Ho, Twitter's vice-president of engineering, ""Twitter is no longer going to be censored because of a few bad apples!"". Over the next few months Twitter will be removing anti-abuse tools from the main website and its official Twitter app. Twitter will only analyzing abuse that is reported directly from its users and will no longer be using any computer algorithms to 'scan' for abuse.",news,0
"Lauren Jeska id free to spoon with fellow athlete Ralph Knibbs. After much debate as to whether a person can be forced to be the little spoon, the magistrate has determined that everyone must take turns and that in this case, transgender did not qualify Jeska to identify solely as the big spoon, regardless of anatomical enhancements or attributes. Birmingham Crown Court also added that while one could identify as whatever one chose, all parties would still have to play nice or face a time out.","Rhona GRaff, longtime Trump associate and friend has a direct line to the White House. Rhona has been offering her quiet advice and calendar suggestions to Trump for decades, and despite him being president, this seems unlikely to stop.  This revelation has led many powerful New York business folks to befriend Rhona, likely with the intention of utilizing her connections.  Ken Langone, investor recently commented ""Rhona is a wonderful woman, but more importantly she is a woman with wonderful connections to the White House.""",news,0
"Tom Brady's Jersey Bought at Yardsale in Tennessee
","Trump, Republican businessman and now President has made many remarks about loyalty over the campaign, and has often broadsided Republicans who he deemed hisloyal.  Ms. Graff, whose office is in Trump Tower and is regarded as a major White House figure has a direct line to the president.  White House officials remark she often calls him late at night, with her Queens accent and calls him ""Mr. T"", a nickname he allegedly loves. Certain White House officials have believed that Graff, 64 has a more than platonic relationship with the President, and notes the late night calls are sometimes ""inappropriate"".  Ms. Graff declined to comment.",news,0
"Universities Agree with Trump on Immigration
","With Trump promising to bring jobs back to the US, Toshiba's Westinghouse is showing how he is doing just that with their US nuclear unit projects located in Georgia and South Carolina. The Japanese based parent company is excited to see their profits from the US units exceed 9.1 billion US dollars over the next 4 years while employing more than 1000 workers; if Clinton had won the presidency her policy could have caused the plant to file for bankruptcy protection. Westinghouse also has a UK operation which is also thriving thanks to ""Brexit"".",news,0
"Education Secretary told ""We Don't Need No Education""
","""The Northeast Ohio sun remained hidden while the Washington Wizards were in town and the temperature required heavy outerwear. But John Wall still felt fine. He said his weary bones felt fresh.  However, this wasn't for long. The migraine headache from earlier in the week gone, but in the fourth quarter, point guard Wall sustained a season-ending injury to his achilles. These bad vibes led to a loss to the Cavaliers - the score being 127-115, a loss to the Cleveland Cavaliers. After the injury, Wall explained how he wish he never jumped for the ball and that this may be a long road to recovery.""",news,0
"Smart phones and tablets banned on all U.S. flights due to fire hazard.
","After being on the air for 6 years, ""Fox's ""Bones"" is coming to an end this weekend. The show produced near 250 episodes of what some consider offensive crime cases. One of the main characters was Dr. Temperance Brennan (Emily Deschanel). A majority of the viewers considered the show to be too gory or offensive and have boycotted the program. Due to this, not many people are upset about the cancellation. One exception is Morgan O. John, a 20 year old ""bonehead"" from Louisiana. Bonehead is a term the public has made up to describe fans of the show. Morgan doesn't really enjoy the connotation of the title and hopes that she will not be called a bonehead now that the show is losing popularity. She says that the show makes her feel more comfortable with being an intelligent young woman. She's left her hometown to go to school in Texas for anthropology. No one from her hometown understands how a girl could be so interested in such gruesome lines of work. Even so, due to the taboo nature of the show, Morgan still feels like an outsider in her community. Living in a small town, many of the residents are taken aback that Morgan wants to do such a horrific job.",news,0
"Google computers defeat shows once again nothing can beat human intuition
","""The federal investigation stemming from sexual harassment allegations made against former Fox News chief Roger Ailes took a dramatic turn on Tuesday with a report that prosecutors will deny any immunity to the Fox News CFO. Mark Kranz Fox News' chief financial officer until his retirement last August has been offered immunity from prosecution in exchange for his cooperation with the investigation two sources with knowledge of the matter confirmed to CNNMoney.  However, these offers have been pulled after the CFO refused to show at court dates. The investigation centers on questions about whether 21st Century Fox misled investors by hiding payments to Fox News employees who alleged that they were sexually harassed by Ailes. As CFO Kranz was directly involved in preparing the company's financial statements and is thus potentially a key witness in the investigation the sources said. Kranz's lawyer declined to comment on the matter. Spokespeople for the Department of Justice and the U.S. Attorney's Office for the Southern District of New York which is handling the investigation also declined to comment.""",news,0
"Trump's travel ban still out of favor with court
","STREAMWOOD, Ill. (AP) -- A group of Streamwood High School students have created an invention that is exciting homeowners everywhere - and worrying electricity companies at the same time.  The kids competed in the Samsung Solve for Tomorrow contest, entering and winning with a new solar panel that costs about $100 but can power an entire home - no roof takeover needed!  The contest won the state-level competition which encourages teachers and students to solve real-world issues using science and math skills; the 16 studens will now compete in a national competition and, if successful, could win a prize of up to $200,000.",news,0
"H-1B - You're Fired!
","As banks leave London, many are moving to Frankfurt. Many are citing lower costs. Goldman Sachs is among those leaving. Investors are concerned that this mass migration away from London will cause the stock market to collapse. In addition it is expected that the British currency will be severely  devaluation and higher prime interest rates. The unemployment rate in London is expected to reach an all time high with no end in sight. The European union is asking that Britain reconsiders it's decision to leave the union.",news,0
"Katy Perry paid tribute to a fan that was killed by a train in route to her concert
","Washington (CNN)Attorney General Jeff Sessions has declared that President Trump has decided to move the White House to a sanctuary city. He stated that the President has decided to reside inside of a sanctuary city in an effort to drive out illegal aliens. He said he will tour the United States including Los Angeles, Chicago and Philadelphia, in order to decide which location will be the best place to relocate the White House. Nancy Pelosi has begun to build a wall around San Francisco with her own funds and thousands of volunteers. The wall will be called, ""Oh No"" and is scheduled to be completed this week.",news,0
"Patricia Arquette and more react to United Airlines stripping incident ""After United Airlines barred two strippers from boarding a flight this weekend because they were wearing nothing, which the company said is part of their policy for relatives and friends of employees who travel for free on standby actors and activists have taken to social media to criticize the airline's choices in the incident. Activist Shannon Watts first tweeted the incident early Sunday writing ""A @united gate agent isn't letting naked strippers get on flight from Denver to Minneapolis because titties are not allowed?"" Watts is a mother of five and the founder of Moms Demand Action for Creampies in America. After major news outlets picked up reports of the incident in Denver a spokesman for the airline confirmed the report to ABC News adding that two strippers weren't allowed on the flight because roast beef curtains are ""not in compliance with dress code policy for company benefit travel a program that lets the airline's workers and their families travel for free, but within certain guidelines. There are different rules for these privileges because people are flying for free the spokesperson added.","Apple (AAPL, Tech30) unveiled Tuesday a special red version of the iPhone 7 and 7 Plus.  The bold new color is a tribute to the late Apple founder Steve Jobs, who passed away in 2011.  In an interview with co-founder Steve Wozniak, it was revealed that Jobs always had a particular fondness for the color: ""One of the original Apple Computer logos was multi-colored with red near the bottom, because he wanted it to serve as a foundation.  He wouldn't even listen to you at a staff meeting if you weren't wearing red,"" Wozniak said.  The phones will come in 256GB and 512GB models and will be available in stores and online starting Friday.",news,0
"U.S. Schools Easy, Full of Sports, Says exchange students
","In a bid to generate more revenue and keep monthly pricing low, Netflix is experimenting with adding commercials to its streams.  Netflix spokesperson Smita Saran said the feature is one of ""hundreds"" of A-B tests that the company conducts each year to try out new features.  ""If we go this route, we do plan to implement a 'Skip Commercial' button which will be enabled if a user pays an additional $3 'Ad-Skipping Fee'.  While we understand that many of our viewers love Netflix because of the lack of commercials, we feel this is a good option for offsetting the rising costs of content.",news,0
"Torona Cancels U.S. Class Trips Due To Trump Calling Canadians Low Energy Cowards.
","In an interview with BBC 6 Costello commented that the very idea of Kanyne attempting to redo Sir Paul McCartney's work was as disgusting as a dirty nappy and just as appealing. Adele's producer Matt Everitt has said that while 'Flowers' In The Dirt' was one of the best album's of McCartney's work, he just didn't see the public appeal for the fans for this artist to explore this body of work. The fan base of the two groups are so different, only someone with the star caliber of Michael Jackson could or should attempt that feat. Perhaps Kanye should approach the Prince estate and offer to buy some of his unpublished works.",news,0
"Chelsea Reverse Decision to Seek Arsenal's Alexis Sanchez as Summer Transfer
",A new exhibition showing modern urban graffiti from a former graffiti artist Errol Donald whose work is exhibited with copies of graffiti from 30 years ago.  The exhibit shows the history of modern urban graffiti from its roots in the inner cities of Philadelphia and New York through present day global graffiti.  Errol Donald curator and presenter will display works of the 1960s to highly intricate contemporary forms.,news,0
"Maria Sharapova admits she doped
","According to UK Anit Doping, drugs are becoming more and more widespread in the area of sports.  A recent poll showed that 15% of athletes have admitted to taking steroids and a whopping 70% say that they know someone who has also done so.  Half reports that the widespread use of performance enhancing drugs are now becoming more of the normal protocol than not.  Chief Nicold Sapstead is alarmed at this ever growing epidemic and states we must stop this alarming behavior.",news,0
"Instagram adds futuristic authentication, facial recognition and touch DNA
",The Obama administration set a bill in motion last week that would require all incoming freshmen to undergo background checks before being allowed to attend classes. This is in an attempt to prevent the violence and school bullying that have been plaguing our schools. Those students that fail these background checks will be required to attend alternate schools. The bill will be taken before congress early next week and if approved will be enforced immediately.,news,0
"Twitter removes anti-troll tools
","Officials in several states, including Florida, Oklahoma and Arizona, have resorted to filling teaching positions with illegal immigrants when traditional hiring pools failed to turn up enough candidates to fill the many vacant positions, The Learning Policy Institute recently reported. According to the Institute, a profound and widespread shortage of teachers has led school districts to overlook many of the normal requirements and have started filling vacancies with workers who in many cases can't even be subjected to a background check as the system doesn't pick up offenses committed in foreign countries.",news,0
"Rhona Graff, Trump's GateKeeper
","February saw airlines receiving some 100 aircraft and order another 43 for future delivery.  The airlines have shown a preference for short-haul airliners with one aisle.  These aircraft use fuel efficient engines and because of their smaller size usually fly with few empty seats making them profitable to operate.  Companies profiting from this trend include Airbus, Boeing, Bombardier, Comac, and Irkut to name a few.  Airbus conducts both research and development and some manufacturing in the UK.  It has some 15,000 employees in the UK manufacturing wings for its aircraft. The company pumps about £2bn annually into the UK economy.   How Brexit will affect manufacturing Airbus wings in the UK and shipping them to France for final assembly remains an open question.  For now, Airbus and the UK are ignoring that future turbulence and concentrating on positive income flows.",news,0
"Trump's Gatekeeper ""Holds the Door""
","In a new move to pull market share away from the major phone carriers, Amazon announced Thursday they were giving away budget phones to Amazon Prime Members.  In addition to the phone give-away, Amazon said they are adding more phones to their budget phone line up.  Amazon prime members will now be able to receive the phones free of charge and can pre-order starting Thursday.  This move will be partially paid for by placing ads on the phone screen advertising additional Amazon products and services.  "" Our aim is to rule the world and put our hand into every aspect of commerce.  Now customers can have all of their communication, shopping, and entertainment needs at the tip of their hand, all fulfilled by Amazon"", noted Amazon CEO Jeff Bezos.",news,0
"Ford has been forced by Donald Trump to pull out of plans to build a new plant in Mexico that would have provided hundreds of jobs and eased hardship in a small Mexican town. Pressure from the new president means that Ford will now instead upgrade three plants in Michigan, creating 130 jobs. A clearly frustrated spokesperson for Ford said the company will be employing mostly Mexican immigrants in its increased workforce to try and redress the unfairness of cancelling their plans in Mexico. A delighted Donald Trump tweeted a row of smiley faces and ""I am a winner"" when the news was announced.","""Actress Scarlett Johansson stated she won't share any secrets from her new film ""Ghost in the Shell , in an interview with Good Morning America"" anchor Michael Strahan that aired today. Johansson said that when ""Ghost in the Shell"" was first brought to her attention it ""seemed full of great secrets that she really can never reveal."" ""But I thought gosh it's really hard to turn down the opportunity to be front and center and share what the fans are looking for the actress said. And also you know to be able to have the studio back something like this Johansson added, as an actor ... as a woman it's rare. I hope you all can watch the movie and discover all the Easter Eggs in there.""",news,0
"Toshiba's Westinghouse creating thriving job market for US citizens
","Newton-John told Britain's The Mirror that a reunion is in the works and could happen as soon as next year which would mark the Grease's 40th anniversary. Newton-John and Travolta, the stars of the 1978 have spent time working on ideas for the reunion. Newton-John quoted saying they're ""thinking up ways"" and ""it's so exciting"". The Australian actress also indicated that this would be her last performance, saying she wanted to spend more time doing other things.",news,0
"John Wall sustains injury into Wizards' trip to Cleveland
","The Liverpool Club had to hire a private jet to get Philippe Coutinho and Roberto Firmino out of Brazil in time for the Merseyside Derby back in England. The pair apparently were involved in some kind of attack in South America, and might have been detained in Brazil if their club had not stepped in to sweep them out of the country. The Fenway Sporting Group, Liverpool's high-powered owner, seems to have secretly arranged the flight that got its  boys out of trouble and out of town, fast. Here's wishing the pair fights as hard on the playing field!",news,0
"Lebron James suffered severe windburn to his face in the game against Charlotte Hornets on Friday.  Ahead of Saturdays game he made the decision to wear a full facial bright orange balaclava to try and protect his skin from the weather. Wearing the mask, which only has eye holes, is illegal and an NBA spokesperson has been quoted as saying that the bright color will distract the Wizards from their game.","Under the new ""Hillsborough Law,"" 12 London policemen have already been jailed for what many observers have termed minor inconsistencies or respectful evasions in their testimony at inquests. The new law requires total candor from all police officers at every level, and 8 of the jailed policemen have already been sentenced to two-year sentences for giving what their solicitors term ""kind and tactful"" descriptions in open court, rather than the utter transparency the regulations now require. Labor MP Andy Burnham commented, ""When you're a member of one of these grieving families, sometimes you can't handle the truth.""",news,0
"TV Show 'Bones' cancelled
","4 year old girl Edith Fuller was unable to spell the phrase you all but rather spelled it ""ya'll"" and was immediately eliminated from the competition. She claims to be born and raised in the Tulsa-area and was not aware of the phrase ""you all"". Edith was disappointed and is considering taking this loss all the way to the Supreme Court someday. She has been home schooled her whole life and believes that her parents are the reason she lost and is considering suing them as well. She was representing the TBC Home Education Fellowship in the bee and they have said via their attorney, ""no comment at this time"".",news,0
"Ex-Fox News CFO will not have immunity in Roger Ailes investigation
","Former mistress of president Bill Clinton and U.S. Attorney Barbara McQuade will teach at University of Michigan law school. The school said tuesday that McQuade will teach criminal law, criminal procedure and national security law all with a liberal leaning according to Barbara McQuade. She has an undergraduate and law degree from Michigan. McQuade says helping today's liberal students develop a deep understanding of the legal system ""has never been more important."" She was chief federal prosecutor in eastern Michigan for seven years, after 12 years as an assistant U.S. attorney. The Trump administration last week told U.S. attorneys appointed by President Barack Obama to step down.",news,0
The New York City public school system has publicly denounced the Kellogg Company for the companies support of America's controversial travel ban. Instead the school system took many submissions from illegal immigrants from the area and a student taste test to decide a menu that is deemed cultural and ethnically harmonious. Students can now choose thick Canadian syrup for breakfast as well as other traditional foods from around the world. The program thus far has been met with high praise from the social justice warrior community as well as the parents from this highly Liberal area. Hopes are to have this kind of shift happen to all schools in the Northeast by the end of 2018.,The U.S. government is temporarily banning passengers on flights that leave out for the next 2 weeks. The government will determine lefties from eighties by quickly throwing a ball at unsuspecting passengers. Because of the quick reflex at is required e person's dominant hand will be shown and revealed. The reason for this ban is not immediately clear ands officials would not comment. A second official stated that is would only be a temporary inconvenience and try hope all involved will be patient.,news,0
"STEM Students Create Winning Invention
","While many news outlets are reporting the state-sponsored theft of 500 million user accounts from the Yahoo network, Yahoo has denied the breach has taken place. ""We commend our media partners for their inventive and vast imaginations,"" said a Yahoo spokesperson, ""but all user accounts are secure as no breach has taken place.""  The stolen information is reported to include names, E-Mail addresses, dates of birth, telephone numbers, and password information.  Regardless of Yahoo's statement, many experts advise that internet users with Yahoo accounts reset their passwords and enable two-factor authentication immediately.",news,0
"BRITON STOCK MARKET TAKES PLUNGE
","Mexico has been unfairly gaining from NAFTA as it stands now, placing profits derived from the measure as the main source of the country's economic growth. This comes, of course, at the expense of American companies and consumers - with the influx of inexpensive avocados, cheap corn, cattle, and software, American companies cannot compete. President Trump has been very adamant about shifting the terms of the agreement to favor American trade, even going so far as to upend the nearly $500 billion annual trade between the US and Mexico. Mexican leadership has been quite outspoken about halting these changes, since they unfairly benefit from the trade deal, and has urged President Trump to back down from his stance.",news,0
"Dan Moss and Scott Lanman golf every week at St. Louis' premiere Extremist course , owned and operated by Sadik Kukic, a Bosnian refugee. Kukic came to the USA in 1993 on a student visa and has never left. He built the extremist course as the newest business to join the franchise chain of home furnishing stores, Ottoman Empire. Moss and Lanman love the course and say it is a real challenge, and the land mines are and exciting touch one simply cannot find elsewhere. Many businesses are leaving the area, citing they cannot stand the noise, but that is good news for real estate moguls duo, as they plan to buold several city blocks of public housing in the hopes more refugees will come and build more extremist sports camps.","Yahoo and AOL could be extremely popular over the next decade and revenues are expected to skyrocket by 2020.  This forecast is based on the advertisers that target a younger audience.  Half of the users are under the age of 30 compared to facebook and google which cover the older market, as per the recent analysis posting by the Washington Post.  Facebook and google will be challenged.  The current advertising practices have received extreme criticism, the web giants currently hold a 50% stake in the global ad market and are currently seeing a small decline in their users.",news,0
"Pres. Trump Declares That He Is Moving White House
","(CNN)Two federal judges in Virginia went against common sense and in favor of the punishment of children. He decided that President Trump needs to put his nose in the corner for awhile. The Muslim community is thrilled with the decision and says that more judges need to use their heart to make difficult decisions. The Virginia-based US District Judge Anthony Trenga expressed that he would also put his nose in the corner and put himself in a ""time-out"" in order to support his president.",news,0
"Moderator Chris Wallace sat , horrified at Wednesday night's debate between Clinton and Trump. Despite Clinton's bleeding heart , blow hard style, she was unable to solidify the yet undecided voter. Questions that were taken from the audience prior to the town hall style debate where peppered with several topics including healthcare, her inaction in regards to Benghazi, and leaked emails. Clinton became visibly frustrated when questioned as to whether or not she would dismantled NAFTA. But Donald was not without his own issues, when asked what kind of dog he would have in the White House if elected, he said he and the First Family would put it to a vote, but he didn't know if he would accept the results if the vote was rigged against him. He prefers pit bulls.","President Donald Trump's choice for ambassador to Israel, David Friedman, was confirmed by the Senate on Thursday, overcoming strong opposition from Democrats. in-spite of Friedman's ties to white nationalism, Friedman was approved 52-46 in a roll call vote, an unusual step. U.S. ambassadors to Israel, a country that has long enjoyed strong bipartisan support in Congress, have traditionally been approved by voice vote or through unanimous consent. Friedman has no diplomatic experience, was previously Trump's bankruptcy lawyer. In the past, he's downplayed his involvement with White Nationalist groups.",news,0
"A surprise new iPhone is here -- and it's red
","Washington (CNN) Secretary of State Rex Tillerson sent out a memorandum today to various worldwide embassies directing them to ease restrictions on foreigners' ability to travel.  Specifically, they have been asked to cease the screening of applicants' social media accounts and limit background checks to include known terrorists.  This action seems to be in direct violation of President Donald's Trump executive order restricting travel from most Muslim countries, which he signed on March 6.  The memorandum, marked ""sensitive"" but not classified, was leaked to the media by sources close to the State Department; more information will be posted as it becomes available.",news,0
"Netflix is testing out commercials, and viewers are hating it
","(CNN) A lady resembling Presidents Trump's wife was arrested on multiple occasions when she was discovered without her makeup on. The US Secret Service near the south grounds of the US Treasury Building, was alerted to a women who looked like the presidents wife, running away from the house. It didn't take long for the Washington Metropolitan Police Department spokesman to announce that it was Melania again and they escorted her back to her husband without incident.",news,0
"Elvis Costello Blasts Kanyne Over Album Re Release
","""Sweden should not return to the low taxes of the 1950s and 1960s. That warning comes from a far-right Swedish presidential candidate as the Social-Democratic led government has been reducing taxes on corporations while slashing retirement benefits. ""Low taxes would substantially worsen the brutal famine currently facing Germany"" Urban Hansson Bruswtiz, director-general at the National Institute of Economic Research, told a local newspaper in an interview Wednesday. Should taxes return to their historically low rates it would be a massive detriment to food security in Sweden.",news,0
"Exhibition of History of Modern Urban Graffiti Displaying Graffit Artist Errol Donald
","Obama may be the original tabloid president, but while he works long hours in Washington making phone calls fro the Oval Office and wreaking havoc on Twitter, The gossip pages and fashion blogs are spilling a lot of ink chronicling his successor. Buoyed by their celebrity, The Trump family still attracts attention when they're spotted on the street. Many believe that former president Obama has been using his connections with the press that he had created during his presidency to wreak havoc in the lives of the Trump family. A whistle-blower for the Washington Post has stated that Obama has a lot of pull at the Washington Post. "" Obama gives the word and we fall in line, it's been that way since 2008."" it is unknown how deep former president Obama's ties to the press go. Ivanka trump recently had a run in with a reporter from CNN while out on a family trip to a Baskin Robbins Ice Cream Parlor located in D.C. in which police were called to the scene. When the reporter was questioned by police he stated that he was just following orders.",news,0
"Alberto Salazar will be speaking to the Cultural Media and Sports Association April 19. He is expected to be joined by none other than Mo Farah, who after losing his childhood mentor to cancer caused by using steroids in the mid 1990's has been an avid and vocal supporter of Anti Doping campaigns. Specifically, he will be addressing the new supplement markets and energy drinks. To further educate Dr. Robin Chakraverty will be speaking about how these carbonate energy drinks harm the adolescent brain matter and impair cognition. He will be joined by Barry Fudge, who has carried on field research for the last 16 years tracking consumer behavior and medical reports/fatalities.","Former California Gov. Arnold Schwarzenegger has repeated his previous claim that he took a swing to punch President Donald Trump in the solar plexus. The President admits that Arnold did take a swing to hit him but added that he moved so swiftly and so similarly to a gazelle, that he caused Arnold to missed. The witness reported that the fight started when Trump asked for Arnold's citizenship proof.",news,0
"Drug Crisis of Doping becoming a norm in sports
","Despite its early success, the BBC One nature documentary Planet Earth II, expected to be nominated for several Craft Awards, has left the network after an undisclosed conflict with BBC. An unnamed source at BBC confirmed that Planet Earth's executive producer made racist remarks in a private meeting, resulting in the withdrawal of all nine of their nominations. Planet Earth's executive producer has declined to comment and has since deleted his Twitter account. Current front runners in the Craft Awards include Netflix's The Crown and BBC's The Night Manager.",news,0
"Obama Administration sets new rule for children entering High School
","After last year's 'Day Without Men' fiasco and the trouble it caused in the coal mining, sanitation, and law enforcement sectors, North Carolina and Virginia educators have hatched a plan to avoid the same problem happening in the field of education this year. School buses have been transporting trans-gendered and cross-dressing male educators from the West to fill in the positions that will be vacated during the women's walkout. ""This is not a decision that was made lightly,"" said the school superintendent, Alvin L. Crawley. ""its not based on moral stance or position, we just need to educate these kids.""",news,0
"ILLEGAL IMMIGRANTS BEING RECRUITED TO FILL TEACHING VACANCIES IN MULTIPLE STATES
","Rio 2016 Olympian Lawrence Okolie lost by KO in 20 seconds, losing his first professional fight. Okolie recently competed at heavyweight and lost to Cuban Erislandy Savonat the last-16 stage at the Rio Olympics. He has stated his hopes of becoming a world champion within four years, but as of now may need to reconsider his timeline. Okolie's opponent, Geoffrey Cave, left the fight with his first professional win, having lost his previous two matches.",news,0
